,id,krankheit
13229,N76.6,Ulzeration der Vulva
13230,N76.6,Ulzeration der Vulva
13231,N76.8-,Sonstige näher bezeichnete entzä¼ndliche Krankheit der Vagina und Vulva
13232,N76.8-,Sonstige näher bezeichnete entzä¼ndliche Krankheit der Vagina und Vulva
13233,N76.80,Fournier-Gangrän bei der Frau
13234,N76.88,Sonstige näher bezeichnete entzä¼ndliche Krankheit der Vagina und Vulva
13235,N77.-*,Vulvovaginale Ulzeration und Entzä¼ndung bei anderenorts klassifizierten Krankheiten
13236,N77.-*,Vulvovaginale Ulzeration und Entzä¼ndung bei anderenorts klassifizierten Krankheiten
13237,N77.0*,Ulzeration der Vulva bei anderenorts klassifizierten infektiä¶sen und parasitären Krankheiten
13238,N77.0*,Ulzeration der Vulva bei anderenorts klassifizierten infektiä¶sen und parasitären Krankheiten
13239,N77.1*,"Vaginitis, Vulvitis oder Vulvovaginitis bei anderenorts klassifizierten infektiä¶sen und parasitären Krankheiten"
13240,N77.1*,"Vaginitis, Vulvitis oder Vulvovaginitis bei anderenorts klassifizierten infektiä¶sen und parasitären Krankheiten"
13241,N77.2-*,Vulvovaginale Ulzerationen und Entzä¼ndungen bei der chronischer Graft-versus-Host-Krankheit
13242,N77.2-*,Vulvovaginale Ulzerationen und Entzä¼ndungen bei der chronischer Graft-versus-Host-Krankheit
13243,N77.21*,"Stadium 1 der chronischen Vulvovaginal-Graft-versus-Host-Krankheit  (T86.05†, T86.06†)"
13244,N77.22*,Stadium 2 der chronischen Vulvovaginal-Graft-versus-Host-Krankheit  (T86.06†)
13245,N77.23*,Stadium 3 der chronischen Vulvovaginal-Graft-versus-Host-Krankheit  (T86.07†)
13246,N77.8*,Vulvovaginale Ulzeration und Entzä¼ndung bei sonstigen anderenorts klassifizierten Krankheiten
13247,N77.8*,Vulvovaginale Ulzeration und Entzä¼ndung bei sonstigen anderenorts klassifizierten Krankheiten
13248,N80.-,Endometriose
13249,N80.-,Endometriose
13250,N80.0,Endometriose des Uterus
13251,N80.0,Endometriose des Uterus
13252,N80.1,Endometriose des Ovars
13253,N80.1,Endometriose des Ovars
13254,N80.2,Endometriose der Tuba uterina
13255,N80.2,Endometriose der Tuba uterina
13256,N80.3,Endometriose des Beckenperitoneums
13257,N80.3,Endometriose des Beckenperitoneums
13258,N80.4,Endometriose des Septum rectovaginale und der Vagina
13259,N80.4,Endometriose des Septum rectovaginale und der Vagina
13260,N80.5,Endometriose des Darmes
13261,N80.5,Endometriose des Darmes
13262,N80.6,Endometriose in Hautnarbe
13263,N80.6,Endometriose in Hautnarbe
13264,N80.8,Sonstige Endometriose
13265,N80.8,Sonstige Endometriose
13266,N80.9,"Endometriose, nicht näher bezeichnet"
13267,N80.9,"Endometriose, nicht näher bezeichnet"
13268,N81.-,Genitalprolaps bei der Frau
13269,N81.-,Genitalprolaps bei der Frau
13270,N81.0,Urethrozele bei der Frau
13271,N81.0,Urethrozele bei der Frau
13272,N81.1,Zystozele
13273,N81.1,Zystozele
13274,N81.2,Partialprolaps des Uterus und der Vagina
13275,N81.2,Partialprolaps des Uterus und der Vagina
13276,N81.3,Totalprolaps des Uterus und der Vagina
13277,N81.3,Totalprolaps des Uterus und der Vagina
13278,N81.4,"Uterovaginalprolaps, nicht näher bezeichnet"
13279,N81.4,"Uterovaginalprolaps, nicht näher bezeichnet"
13280,N81.5,Vaginale Enterozele
13281,N81.5,Vaginale Enterozele
13282,N81.6,Rektozele
13283,N81.6,Rektozele
13284,N81.8,Sonstiger Genitalprolaps bei der Frau
13285,N81.8,Sonstiger Genitalprolaps bei der Frau
13286,N81.9,"Genitalprolaps bei der Frau, nicht näher bezeichnet"
13287,N81.9,"Genitalprolaps bei der Frau, nicht näher bezeichnet"
13288,N82.-,Fisteln mit Beteiligung des weiblichen Genitaltraktes
13289,N82.-,Fisteln mit Beteiligung des weiblichen Genitaltraktes
13290,N82.0,Vesikovaginalfistel
13291,N82.0,Vesikovaginalfistel
13292,N82.1,Sonstige Fisteln zwischen weiblichem Harn- und Genitaltrakt
13293,N82.1,Sonstige Fisteln zwischen weiblichem Harn- und Genitaltrakt
13294,N82.2,Fistel zwischen Vagina und Dä¼nndarm
13295,N82.2,Fistel zwischen Vagina und Dä¼nndarm
13296,N82.3,Fistel zwischen Vagina und Dickdarm
13297,N82.3,Fistel zwischen Vagina und Dickdarm
13298,N82.4,Sonstige Fisteln zwischen weiblichem Genital- und Darmtrakt
13299,N82.4,Sonstige Fisteln zwischen weiblichem Genital- und Darmtrakt
13300,N82.5,Fisteln zwischen weiblichem Genitaltrakt und Haut
13301,N82.5,Fisteln zwischen weiblichem Genitaltrakt und Haut
13302,N82.8-,Sonstige Fisteln des weiblichen Genitaltraktes
13303,N82.8-,Sonstige Fisteln des weiblichen Genitaltraktes
13304,N82.80,Fistel zwischen Vagina und Pouch als Rektumersatz
13305,N82.81,Fistel zwischen Vagina und Ersatzharnblase
13306,N82.88,Sonstige Fisteln des weiblichen Genitaltraktes
13307,N82.9,"Fistel des weiblichen Genitaltraktes, nicht näher bezeichnet"
13308,N82.9,"Fistel des weiblichen Genitaltraktes, nicht näher bezeichnet"
13309,N83.-,"Nichtentzä¼ndliche Krankheiten des Ovars, der Tuba uterina und des Lig. latum uteri"
13310,N83.-,"Nichtentzä¼ndliche Krankheiten des Ovars, der Tuba uterina und des Lig. latum uteri"
13311,N83.0,Follikelzyste des Ovars
13312,N83.0,Follikelzyste des Ovars
13313,N83.1,Zyste des Corpus luteum
13314,N83.1,Zyste des Corpus luteum
13315,N83.2,Sonstige und nicht näher bezeichnete Ovarialzysten
13316,N83.2,Sonstige und nicht näher bezeichnete Ovarialzysten
13317,N83.3,Erworbene Atrophie des Ovars und der Tuba uterina
13318,N83.3,Erworbene Atrophie des Ovars und der Tuba uterina
13319,N83.4,Prolaps oder Hernie des Ovars und der Tuba uterina
13320,N83.4,Prolaps oder Hernie des Ovars und der Tuba uterina
13321,N83.5,"Torsion des Ovars, des Ovarstieles und der Tuba uterina"
13322,N83.5,"Torsion des Ovars, des Ovarstieles und der Tuba uterina"
13323,N83.6,Hämatosalpinx
13324,N83.6,Hämatosalpinx
13325,N83.7,Hämatom des Lig. latum uteri
13326,N83.7,Hämatom des Lig. latum uteri
13327,N83.8,"Sonstige nichtentzä¼ndliche Krankheiten des Ovars, der Tuba uterina und des Lig. latum uteri"
13328,N83.8,"Sonstige nichtentzä¼ndliche Krankheiten des Ovars, der Tuba uterina und des Lig. latum uteri"
13329,N83.9,"Nichtentzä¼ndliche Krankheit des Ovars, der Tuba uterina und des Lig. latum uteri, nicht näher bezeichnet"
13330,N83.9,"Nichtentzä¼ndliche Krankheit des Ovars, der Tuba uterina und des Lig. latum uteri, nicht näher bezeichnet"
13331,N84.-,Polyp des weiblichen Genitaltraktes
13332,N84.-,Polyp des weiblichen Genitaltraktes
13333,N84.0,Polyp des Corpus uteri
13334,N84.0,Polyp des Corpus uteri
13335,N84.1,Polyp der Cervix uteri
13336,N84.1,Polyp der Cervix uteri
13337,N84.2,Polyp der Vagina
13338,N84.2,Polyp der Vagina
13339,N84.3,Polyp der Vulva
13340,N84.3,Polyp der Vulva
13341,N84.8,Polyp an sonstigen Teilen des weiblichen Genitaltraktes
13342,N84.8,Polyp an sonstigen Teilen des weiblichen Genitaltraktes
13343,N84.9,"Polyp des weiblichen Genitaltraktes, nicht näher bezeichnet"
13344,N84.9,"Polyp des weiblichen Genitaltraktes, nicht näher bezeichnet"
13345,N85.-,"Sonstige nichtentzä¼ndliche Krankheiten des Uterus, ausgenommen der Zervix"
13346,N85.-,"Sonstige nichtentzä¼ndliche Krankheiten des Uterus, ausgenommen der Zervix"
13347,N85.0,Glanduläre Hyperplasie des Endometriums
13348,N85.0,Glanduläre Hyperplasie des Endometriums
13349,N85.1,Adenomatä¶se Hyperplasie des Endometriums
13350,N85.1,Adenomatä¶se Hyperplasie des Endometriums
13351,N85.2,Hypertrophie des Uterus
13352,N85.2,Hypertrophie des Uterus
13353,N85.3,Subinvolution des Uterus
13354,N85.3,Subinvolution des Uterus
13355,N85.4,Lageanomalie des Uterus
13356,N85.4,Lageanomalie des Uterus
13357,N85.5,Inversio uteri
13358,N85.5,Inversio uteri
13359,N85.6,Intrauterine Synechien
13360,N85.6,Intrauterine Synechien
13361,N85.7,Hämatometra
13362,N85.7,Hämatometra
13363,N85.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten des Uterus
13364,N85.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten des Uterus
13365,N85.9,"Nichtentzä¼ndliche Krankheit des Uterus, nicht näher bezeichnet"
13366,N85.9,"Nichtentzä¼ndliche Krankheit des Uterus, nicht näher bezeichnet"
13367,N86,Erosion und Ektropium der Cervix uteri
13368,N86,Erosion und Ektropium der Cervix uteri
13369,N87.-,Dysplasie der Cervix uteri
13370,N87.-,Dysplasie der Cervix uteri
13371,N87.0,Niedriggradige Dysplasie der Cervix uteri
13372,N87.0,Niedriggradige Dysplasie der Cervix uteri
13373,N87.1,Mittelgradige Dysplasie der Cervix uteri
13374,N87.1,Mittelgradige Dysplasie der Cervix uteri
13375,N87.2,"Hochgradige Dysplasie der Cervix uteri, anderenorts nicht klassifiziert"
13376,N87.2,"Hochgradige Dysplasie der Cervix uteri, anderenorts nicht klassifiziert"
13377,N87.9,"Dysplasie der Cervix uteri, nicht näher bezeichnet"
13378,N87.9,"Dysplasie der Cervix uteri, nicht näher bezeichnet"
13379,N88.-,Sonstige nichtentzä¼ndliche Krankheiten der Cervix uteri
13380,N88.-,Sonstige nichtentzä¼ndliche Krankheiten der Cervix uteri
13381,N88.0,Leukoplakie der Cervix uteri
13382,N88.0,Leukoplakie der Cervix uteri
13383,N88.1,Alter Riss der Cervix uteri
13384,N88.1,Alter Riss der Cervix uteri
13385,N88.2,Striktur und Stenose der Cervix uteri
13386,N88.2,Striktur und Stenose der Cervix uteri
13387,N88.3,Zervixinsuffizienz
13388,N88.3,Zervixinsuffizienz
13389,N88.4,"Elongatio cervicis uteri, hypertrophisch"
13390,N88.4,"Elongatio cervicis uteri, hypertrophisch"
13391,N88.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten der Cervix uteri
13392,N88.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten der Cervix uteri
13393,N88.9,"Nichtentzä¼ndliche Krankheit der Cervix uteri, nicht näher bezeichnet"
13394,N88.9,"Nichtentzä¼ndliche Krankheit der Cervix uteri, nicht näher bezeichnet"
13395,N89.-,Sonstige nichtentzä¼ndliche Krankheiten der Vagina
13396,N89.-,Sonstige nichtentzä¼ndliche Krankheiten der Vagina
13397,N89.0,Niedriggradige Dysplasie der Vagina
13398,N89.0,Niedriggradige Dysplasie der Vagina
13399,N89.1,Mittelgradige Dysplasie der Vagina
13400,N89.1,Mittelgradige Dysplasie der Vagina
13401,N89.2,"Hochgradige Dysplasie der Vagina, anderenorts nicht klassifiziert"
13402,N89.2,"Hochgradige Dysplasie der Vagina, anderenorts nicht klassifiziert"
13403,N89.3,"Dysplasie der Vagina, nicht näher bezeichnet"
13404,N89.3,"Dysplasie der Vagina, nicht näher bezeichnet"
13405,N89.4,Leukoplakie der Vagina
13406,N89.4,Leukoplakie der Vagina
13407,N89.5,Striktur und Atresie der Vagina
13408,N89.5,Striktur und Atresie der Vagina
13409,N89.6,Fester Hymenalring
13410,N89.6,Fester Hymenalring
13411,N89.7,Hämatokolpos
13412,N89.7,Hämatokolpos
13413,N89.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten der Vagina
13414,N89.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten der Vagina
13415,N89.9,"Nichtentzä¼ndliche Krankheit der Vagina, nicht näher bezeichnet"
13416,N89.9,"Nichtentzä¼ndliche Krankheit der Vagina, nicht näher bezeichnet"
13417,N90.-,Sonstige nichtentzä¼ndliche Krankheiten der Vulva und des Perineums
13418,N90.-,Sonstige nichtentzä¼ndliche Krankheiten der Vulva und des Perineums
13419,N90.0,Niedriggradige Dysplasie der Vulva
13420,N90.0,Niedriggradige Dysplasie der Vulva
13421,N90.1,Mittelgradige Dysplasie der Vulva
13422,N90.1,Mittelgradige Dysplasie der Vulva
13423,N90.2,"Hochgradige Dysplasie der Vulva, anderenorts nicht klassifiziert"
13424,N90.2,"Hochgradige Dysplasie der Vulva, anderenorts nicht klassifiziert"
13425,N90.3,"Dysplasie der Vulva, nicht näher bezeichnet"
13426,N90.3,"Dysplasie der Vulva, nicht näher bezeichnet"
13427,N90.4,Leukoplakie der Vulva
13428,N90.4,Leukoplakie der Vulva
13429,N90.5,Atrophie der Vulva
13430,N90.5,Atrophie der Vulva
13431,N90.6,Hypertrophie der Vulva
13432,N90.6,Hypertrophie der Vulva
13433,N90.7,Zyste der Vulva
13434,N90.7,Zyste der Vulva
13435,N90.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten der Vulva und des Perineums
13436,N90.8,Sonstige näher bezeichnete nichtentzä¼ndliche Krankheiten der Vulva und des Perineums
13437,N90.9,"Nichtentzä¼ndliche Krankheit der Vulva und des Perineums, nicht näher bezeichnet"
13438,N90.9,"Nichtentzä¼ndliche Krankheit der Vulva und des Perineums, nicht näher bezeichnet"
13439,N91.-,"Ausgebliebene, zu schwache oder zu seltene Menstruation"
13440,N91.-,"Ausgebliebene, zu schwache oder zu seltene Menstruation"
13441,N91.0,Primäre Amenorrhoe
13442,N91.0,Primäre Amenorrhoe
13443,N91.1,Sekundäre Amenorrhoe
13444,N91.1,Sekundäre Amenorrhoe
13445,N91.2,"Amenorrhoe, nicht näher bezeichnet"
13446,N91.2,"Amenorrhoe, nicht näher bezeichnet"
13447,N91.3,Primäre Oligomenorrhoe
13448,N91.3,Primäre Oligomenorrhoe
13449,N91.4,Sekundäre Oligomenorrhoe
13450,N91.4,Sekundäre Oligomenorrhoe
13451,N91.5,"Oligomenorrhoe, nicht näher bezeichnet"
13452,N91.5,"Oligomenorrhoe, nicht näher bezeichnet"
13453,N92.-,"Zu starke, zu häufige oder unregelmääige Menstruation"
13454,N92.-,"Zu starke, zu häufige oder unregelmääige Menstruation"
13455,N92.0,Zu starke oder zu häufige Menstruation bei regelmääigem Menstruationszyklus
13456,N92.0,Zu starke oder zu häufige Menstruation bei regelmääigem Menstruationszyklus
13457,N92.1,Zu starke oder zu häufige Menstruation bei unregelmääigem Menstruationszyklus
13458,N92.1,Zu starke oder zu häufige Menstruation bei unregelmääigem Menstruationszyklus
13459,N92.2,Zu starke Menstruation im Pubertätsalter
13460,N92.2,Zu starke Menstruation im Pubertätsalter
13461,N92.3,Ovulationsblutung
13462,N92.3,Ovulationsblutung
13463,N92.4,Zu starke Blutung in der Prämenopause
13464,N92.4,Zu starke Blutung in der Prämenopause
13465,N92.5,Sonstige näher bezeichnete unregelmääige Menstruation
13466,N92.5,Sonstige näher bezeichnete unregelmääige Menstruation
13467,N92.6,"Unregelmääige Menstruation, nicht näher bezeichnet"
13468,N92.6,"Unregelmääige Menstruation, nicht näher bezeichnet"
13469,N93.-,Sonstige abnorme Uterus- oder Vaginalblutung
13470,N93.-,Sonstige abnorme Uterus- oder Vaginalblutung
13471,N93.0,Postkoitale Blutung und Kontaktblutung
13472,N93.0,Postkoitale Blutung und Kontaktblutung
13473,N93.8,Sonstige näher bezeichnete abnorme Uterus- oder Vaginalblutung
13474,N93.8,Sonstige näher bezeichnete abnorme Uterus- oder Vaginalblutung
13475,N93.9,"Abnorme Uterus- oder Vaginalblutung, nicht näher bezeichnet"
13476,N93.9,"Abnorme Uterus- oder Vaginalblutung, nicht näher bezeichnet"
13477,N94.-,Schmerz und andere Zustände im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus
13478,N94.-,Schmerz und andere Zustände im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus
13479,N94.0,Mittelschmerz
13480,N94.0,Mittelschmerz
13481,N94.1,Dyspareunie
13482,N94.1,Dyspareunie
13483,N94.2,Vaginismus
13484,N94.2,Vaginismus
13485,N94.3,Prämenstruelle Beschwerden
13486,N94.3,Prämenstruelle Beschwerden
13487,N94.4,Primäre Dysmenorrhoe
13488,N94.4,Primäre Dysmenorrhoe
13489,N94.5,Sekundäre Dysmenorrhoe
13490,N94.5,Sekundäre Dysmenorrhoe
13491,N94.6,"Dysmenorrhoe, nicht näher bezeichnet"
13492,N94.6,"Dysmenorrhoe, nicht näher bezeichnet"
13493,N94.8,Sonstige näher bezeichnete Zustände im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus
13494,N94.8,Sonstige näher bezeichnete Zustände im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus
13495,N94.9,Nicht näher bezeichneter Zustand im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus
13496,N94.9,Nicht näher bezeichneter Zustand im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus
13497,N95.-,Klimakterische Stä¶rungen
13498,N95.-,Klimakterische Stä¶rungen
13499,N95.0,Postmenopausenblutung
13500,N95.0,Postmenopausenblutung
13501,N95.1,Zustände im Zusammenhang mit der Menopause und dem Klimakterium
13502,N95.1,Zustände im Zusammenhang mit der Menopause und dem Klimakterium
13503,N95.2,Atrophische Kolpitis in der Postmenopause
13504,N95.2,Atrophische Kolpitis in der Postmenopause
13505,N95.3,Zustände im Zusammenhang mit artifizieller Menopause
13506,N95.3,Zustände im Zusammenhang mit artifizieller Menopause
13507,N95.8,Sonstige näher bezeichnete klimakterische Stä¶rungen
13508,N95.8,Sonstige näher bezeichnete klimakterische Stä¶rungen
13509,N95.9,"Klimakterische Stä¶rung, nicht näher bezeichnet"
13510,N95.9,"Klimakterische Stä¶rung, nicht näher bezeichnet"
13511,N96,Neigung zu habituellem Abort
13512,N96,Neigung zu habituellem Abort
13513,N97.-,Sterilität der Frau
13514,N97.-,Sterilität der Frau
13515,N97.0,Sterilität der Frau in Verbindung mit fehlender Ovulation
13516,N97.0,Sterilität der Frau in Verbindung mit fehlender Ovulation
13517,N97.1,Sterilität tubaren Ursprungs bei der Frau
13518,N97.1,Sterilität tubaren Ursprungs bei der Frau
13519,N97.2,Sterilität uterinen Ursprungs bei der Frau
13520,N97.2,Sterilität uterinen Ursprungs bei der Frau
13521,N97.3,Sterilität zervikalen Ursprungs bei der Frau
13522,N97.3,Sterilität zervikalen Ursprungs bei der Frau
13523,N97.4,Sterilität der Frau im Zusammenhang mit Faktoren des Partners
13524,N97.4,Sterilität der Frau im Zusammenhang mit Faktoren des Partners
13525,N97.8,Sterilität sonstigen Ursprungs bei der Frau
13526,N97.8,Sterilität sonstigen Ursprungs bei der Frau
13527,N97.9,"Sterilität der Frau, nicht näher bezeichnet"
13528,N97.9,"Sterilität der Frau, nicht näher bezeichnet"
13529,N98.-,Komplikationen im Zusammenhang mit kä¼nstlicher Befruchtung
13530,N98.-,Komplikationen im Zusammenhang mit kä¼nstlicher Befruchtung
13531,N98.0,Infektion im Zusammenhang mit artifizieller Insemination
13532,N98.0,Infektion im Zusammenhang mit artifizieller Insemination
13533,N98.1,Hyperstimulation der Ovarien
13534,N98.1,Hyperstimulation der Ovarien
13535,N98.2,Komplikationen bei versuchter Einfä¼hrung eines befruchteten Eies nach In-vitro-Fertilisation
13536,N98.2,Komplikationen bei versuchter Einfä¼hrung eines befruchteten Eies nach In-vitro-Fertilisation
13537,N98.3,Komplikationen bei versuchter Implantation eines Embryos bei Embryotransfer
13538,N98.3,Komplikationen bei versuchter Implantation eines Embryos bei Embryotransfer
13539,N98.8,Sonstige Komplikationen im Zusammenhang mit kä¼nstlicher Befruchtung
13540,N98.8,Sonstige Komplikationen im Zusammenhang mit kä¼nstlicher Befruchtung
13541,N98.9,"Komplikation im Zusammenhang mit kä¼nstlicher Befruchtung, nicht näher bezeichnet"
13542,N98.9,"Komplikation im Zusammenhang mit kä¼nstlicher Befruchtung, nicht näher bezeichnet"
13543,N99.-,"Krankheiten des Urogenitalsystems nach medizinischen Maänahmen, anderenorts nicht klassifiziert"
13544,N99.-,"Krankheiten des Urogenitalsystems nach medizinischen Maänahmen, anderenorts nicht klassifiziert"
13545,N99.0,Nierenversagen nach medizinischen Maänahmen
13546,N99.0,Nierenversagen nach medizinischen Maänahmen
13547,N99.1,Harnrä¶hrenstriktur nach medizinischen Maänahmen
13548,N99.1,Harnrä¶hrenstriktur nach medizinischen Maänahmen
13549,N99.2,Postoperative Adhäsionen der Vagina
13550,N99.2,Postoperative Adhäsionen der Vagina
13551,N99.3,Prolaps des Scheidenstumpfes nach Hysterektomie
13552,N99.3,Prolaps des Scheidenstumpfes nach Hysterektomie
13553,N99.4,Peritoneale Adhäsionen im Becken nach medizinischen Maänahmen
13554,N99.4,Peritoneale Adhäsionen im Becken nach medizinischen Maänahmen
13555,N99.5,Funktionsstä¶rung eines äuäeren Stomas des Harntraktes
13556,N99.5,Funktionsstä¶rung eines äuäeren Stomas des Harntraktes
13557,N99.8,Sonstige Krankheiten des Urogenitalsystems nach medizinischen Maänahmen
13558,N99.8,Sonstige Krankheiten des Urogenitalsystems nach medizinischen Maänahmen
13559,N99.9,"Krankheit des Urogenitalsystems nach medizinischen Maänahmen, nicht näher bezeichnet"
